file,subset,method,precision,recall,f1,fpr,tp,fp,fn,tn
realAWSCloudwatch/grok_asg_anomaly.csv,realAWSCloudwatch,volatility_percentile,0.1673469387755102,0.5290322580645161,0.25426356589147286,0.33116883116883117,82,408,73,824
realAWSCloudwatch/grok_asg_anomaly.csv,realAWSCloudwatch,cusum,0.0,0.0,0.0,0.0,0,0,155,1232
realAWSCloudwatch/iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,realAWSCloudwatch,instability_score,0.0,0.0,0.0,0.002680965147453083,0,1,0,372
realAWSCloudwatch/iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,realAWSCloudwatch,hybrid_windowed_confirmation,0.0,0.0,0.0,0.0,0,0,0,373
realAWSCloudwatch/iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,realAWSCloudwatch,volatility_percentile,0.0,0.0,0.0,0.0,0,0,0,373
realAWSCloudwatch/iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,realAWSCloudwatch,cusum,0.0,0.0,0.0,0.0,0,0,0,373
realAWSCloudwatch/rds_cpu_utilization_cc0c53.csv,realAWSCloudwatch,instability_score,0.3723404255319149,0.6965174129353234,0.4852686308492202,0.5841584158415841,280,472,122,336
realAWSCloudwatch/rds_cpu_utilization_cc0c53.csv,realAWSCloudwatch,hybrid_windowed_confirmation,0.3257261410788382,0.7810945273631841,0.45973645680819913,0.8044554455445545,314,650,88,158
realAWSCloudwatch/rds_cpu_utilization_cc0c53.csv,realAWSCloudwatch,volatility_percentile,0.3350151362260343,0.8258706467661692,0.4766690595836324,0.8155940594059405,332,659,70,149
realAWSCloudwatch/rds_cpu_utilization_cc0c53.csv,realAWSCloudwatch,cusum,0.3172268907563025,0.7512437810945274,0.4460856720827179,0.8044554455445545,302,650,100,158
realAWSCloudwatch/rds_cpu_utilization_e47b3b.csv,realAWSCloudwatch,instability_score,0.0,0.0,0.0,0.18016528925619835,0,218,0,992
realAWSCloudwatch/rds_cpu_utilization_e47b3b.csv,realAWSCloudwatch,hybrid_windowed_confirmation,0.0,0.0,0.0,0.10826446280991736,0,131,0,1079
realAWSCloudwatch/rds_cpu_utilization_e47b3b.csv,realAWSCloudwatch,volatility_percentile,0.0,0.0,0.0,0.5338842975206611,0,646,0,564
realAWSCloudwatch/rds_cpu_utilization_e47b3b.csv,realAWSCloudwatch,cusum,0.0,0.0,0.0,0.0,0,0,0,1210
realAdExchange/exchange-2_cpc_results.csv,realAdExchange,instability_score,0.0,0.0,0.0,0.06352459016393443,0,31,0,457
realAdExchange/exchange-2_cpc_results.csv,realAdExchange,hybrid_windowed_confirmation,0.0,0.0,0.0,0.03483606557377049,0,17,0,471
realAdExchange/exchange-2_cpc_results.csv,realAdExchange,volatility_percentile,0.0,0.0,0.0,0.06557377049180328,0,32,0,456
realAdExchange/exchange-2_cpc_results.csv,realAdExchange,cusum,0.0,0.0,0.0,0.0,0,0,0,488
realAdExchange/exchange-2_cpm_results.csv,realAdExchange,instability_score,0.0,0.0,0.0,0.11475409836065574,0,56,0,432
realAdExchange/exchange-2_cpm_results.csv,realAdExchange,hybrid_windowed_confirmation,0.0,0.0,0.0,0.09221311475409837,0,45,0,443
realAdExchange/exchange-2_cpm_results.csv,realAdExchange,volatility_percentile,0.0,0.0,0.0,0.09221311475409837,0,45,0,443
realAdExchange/exchange-2_cpm_results.csv,realAdExchange,cusum,0.0,0.0,0.0,0.0,0,0,0,488
realAdExchange/exchange-3_cpc_results.csv,realAdExchange,instability_score,0.0,0.0,0.0,0.047619047619047616,0,22,0,440
realAdExchange/exchange-3_cpc_results.csv,realAdExchange,hybrid_windowed_confirmation,0.0,0.0,0.0,0.025974025974025976,0,12,0,450
realAdExchange/exchange-3_cpc_results.csv,realAdExchange,volatility_percentile,0.0,0.0,0.0,0.04112554112554113,0,19,0,443
realAdExchange/exchange-3_cpc_results.csv,realAdExchange,cusum,0.0,0.0,0.0,0.0,0,0,0,462
realAdExchange/exchange-3_cpm_results.csv,realAdExchange,instability_score,0.21893491124260356,0.30327868852459017,0.2542955326460481,0.38823529411764707,37,132,85,208
realAdExchange/exchange-3_cpm_results.csv,realAdExchange,hybrid_windowed_confirmation,0.27710843373493976,0.1885245901639344,0.224390243902439,0.17647058823529413,23,60,99,280
realAdExchange/exchange-3_cpm_results.csv,realAdExchange,volatility_percentile,0.27710843373493976,0.1885245901639344,0.224390243902439,0.17647058823529413,23,60,99,280
realAdExchange/exchange-3_cpm_results.csv,realAdExchange,cusum,0.18465227817745802,0.6311475409836066,0.28571428571428575,1.0,77,340,45,0
realAdExchange/exchange-4_cpc_results.csv,realAdExchange,instability_score,0.13131313131313133,0.23636363636363636,0.16883116883116883,0.1963470319634703,13,86,42,352
realAdExchange/exchange-4_cpc_results.csv,realAdExchange,hybrid_windowed_confirmation,0.1509433962264151,0.5818181818181818,0.2397003745318352,0.410958904109589,32,180,23,258
realAdExchange/exchange-4_cpc_results.csv,realAdExchange,volatility_percentile,0.13793103448275862,0.5818181818181818,0.22299651567944248,0.45662100456621,32,200,23,238
realAdExchange/exchange-4_cpc_results.csv,realAdExchange,cusum,0.07629427792915532,0.509090909090909,0.13270142180094785,0.773972602739726,28,339,27,99
realAdExchange/exchange-4_cpm_results.csv,realAdExchange,instability_score,0.1566265060240964,0.15853658536585366,0.1575757575757576,0.170316301703163,13,70,69,341
realAdExchange/exchange-4_cpm_results.csv,realAdExchange,hybrid_windowed_confirmation,0.32934131736526945,0.6707317073170732,0.44176706827309237,0.2725060827250608,55,112,27,299
realAdExchange/exchange-4_cpm_results.csv,realAdExchange,volatility_percentile,0.3157894736842105,0.7317073170731707,0.4411764705882353,0.31630170316301703,60,130,22,281
realAdExchange/exchange-4_cpm_results.csv,realAdExchange,cusum,0.16893732970027248,0.7560975609756098,0.2761692650334075,0.7420924574209246,62,305,20,106
realKnownCause/ambient_temperature_system_failure.csv,realKnownCause,instability_score,0.18654434250764526,0.5041322314049587,0.27232142857142855,0.4389438943894389,183,798,180,1020
realKnownCause/ambient_temperature_system_failure.csv,realKnownCause,hybrid_windowed_confirmation,0.2306805074971165,0.5509641873278237,0.3252032520325203,0.36688668866886687,200,667,163,1151
realKnownCause/ambient_temperature_system_failure.csv,realKnownCause,volatility_percentile,0.2208067940552017,0.5730027548209367,0.31877394636015327,0.40374037403740376,208,734,155,1084
realKnownCause/ambient_temperature_system_failure.csv,realKnownCause,cusum,0.0,0.0,0.0,0.0,0,0,363,1818
realKnownCause/cpu_utilization_asg_misconfiguration.csv,realKnownCause,instability_score,0.28031634446397186,0.4256170780520347,0.3380132450331126,0.41828396322778344,638,1638,861,2278
realKnownCause/cpu_utilization_asg_misconfiguration.csv,realKnownCause,hybrid_windowed_confirmation,0.2071366405570061,0.15877251501000667,0.17975830815709967,0.23263534218590398,238,911,1261,3005
