date,price,log_return,rolling_volatility,return_zscore,signal,MMD,kappa,CIS
2002-02-04,70.62818145751953,-0.025170068940648882,0.012021864642403393,-2.1635370225400736,-0.44168587958561817,0.023977895136067257,1.2325007523111338,0.021611206002596133
2002-02-05,70.19095611572266,-0.006209763166054927,0.012009454039587593,-0.480340204319062,-0.09557008623496359,0.02247530757929524,1.1752219614971608,0.031480803636647875
2002-02-06,69.8887939453125,-0.0043141516019193915,0.01200849941026383,-0.2839809426050658,-0.055350714498893706,0.021993550278200935,1.1483258837264168,0.053498854040543595
2002-02-07,69.45155334472656,-0.006275885545172777,0.011976592754233323,-0.4457387183440695,-0.08869270861513029,0.023703029042426865,1.1638789552751763,0.07356411578874567
2002-02-08,70.7824478149414,0.018981622421036626,0.012884345522419016,1.7390785793197103,0.36117183073118614,0.024462631311745975,1.198734692278165,0.0671857298823089
2002-02-11,71.65045928955078,0.012188506689764012,0.013174577085092771,1.1039511685923336,0.23083686018887656,0.02078122929610471,1.1308618649356688,0.07101686833943265
2002-02-12,71.42542266845703,-0.0031456986821734034,0.013133799978401686,-0.22894394927023887,-0.04342149920161397,0.015014538967419592,1.1220210930422387,0.07957953551021912
2002-02-13,72.18414306640625,0.010566530905016691,0.013238387886924548,0.9666116401258468,0.20257710984375507,0.009242748691228098,1.1188073887859415,0.09626520873165882
2002-02-14,72.04911804199219,-0.0018723152041539848,0.012450417750244726,-0.15312263745334528,-0.027825559767672634,0.007986458910249109,1.117053589319662,0.11380687693833219
2002-02-15,71.2968521118164,-0.010495904913255139,0.012504090851479075,-0.8914838261405313,-0.17979349042929013,0.007493019867048274,1.1113618987235538,0.11820362055301298
2002-02-19,69.92737579345703,-0.019394961720657022,0.013135320920397434,-1.6385129458880088,-0.333459473761811,0.00860417586996746,1.0755110300896873,0.12825018214976217
2002-02-20,71.10394287109375,0.01668557574069318,0.013715710706692771,1.5834604207371785,0.32914958522979015,0.015549415558985702,1.1353470446315925,0.11922690926957781
2002-02-21,69.63159942626953,-0.02092431150913665,0.014267462716754933,-1.6885094905534588,-0.34388381505023363,0.02219868477147872,1.1970386771394224,0.09720885886568209
2002-02-22,70.4931411743164,0.012296937725723822,0.014592890735440596,1.1428531662235182,0.23909696932819774,0.03649602587930204,1.2119969569199056,0.06979828965011299
2002-02-25,71.65692138671875,0.0163743327850705,0.015146734520313681,1.43546207567575,0.2998236018837793,0.04906600883867148,1.1863982603583951,0.06191077702132063
2002-02-26,71.50898742675781,-0.0020666094859818074,0.015123677058547575,-0.13619038376969078,-0.02373427837936479,0.06985894282353196,1.1940725492008857,0.05807963856419689
2002-02-27,71.78550720214844,0.0038594660506374723,0.01329807649344354,0.3396863807530866,0.07385643212396913,0.07398260830586278,1.1880694555135831,0.05310325649048035
2002-02-28,71.4640121459961,-0.004488609768396934,0.012938519453301866,-0.3717617930292617,-0.07271510765406025,0.06914023283970772,1.197753182869154,0.03909921856367228
2002-03-01,73.12924194335938,0.02303431699220404,0.013720153637626303,1.9731040816240266,0.41025402091219526,0.05263767358228436,1.219063604500474,0.0215575503569989
