ticker,event_id,event_name,severity_label,method,detected_event,first_detection_delay,closest_detection_delay,event_coverage,pre_event_detection,post_event_detection,n_alarm_days_in_window
HYG,E09,Volmageddon,medium,Volatility percentile,False,,,0.0,False,False,0
HYG,E09,Volmageddon,medium,CUSUM,False,,,0.0,False,False,0
HYG,E09,Volmageddon,medium,Instability score,True,-20.0,-3.0,0.1652892561983471,True,True,20
HYG,E09,Volmageddon,medium,MMD-only confirmation,True,-21.0,-2.0,0.23140495867768596,True,True,28
HYG,E09,Volmageddon,medium,Kappa-only confirmation,True,-55.0,-54.0,0.01652892561983471,True,False,2
HYG,E09,Volmageddon,medium,Hybrid volatility + instability confirmation,False,,,0.0,False,False,0
HYG,E10,Q4 2018 selloff,high,Volatility percentile,False,,,0.0,False,False,0
HYG,E10,Q4 2018 selloff,high,CUSUM,False,,,0.0,False,False,0
HYG,E10,Q4 2018 selloff,high,Instability score,True,3.0,3.0,0.2231404958677686,False,True,27
HYG,E10,Q4 2018 selloff,high,MMD-only confirmation,True,2.0,2.0,0.256198347107438,False,True,31
HYG,E10,Q4 2018 selloff,high,Kappa-only confirmation,True,-51.0,40.0,0.04132231404958678,True,True,5
HYG,E10,Q4 2018 selloff,high,Hybrid volatility + instability confirmation,False,,,0.0,False,False,0
HYG,E11,COVID crash,critical,Volatility percentile,True,-3.0,0.0,0.371900826446281,True,True,45
HYG,E11,COVID crash,critical,CUSUM,False,,,0.0,False,False,0
HYG,E11,COVID crash,critical,Instability score,True,-34.0,6.0,0.2809917355371901,True,True,34
HYG,E11,COVID crash,critical,MMD-only confirmation,True,6.0,6.0,0.2644628099173554,False,True,32
HYG,E11,COVID crash,critical,Kappa-only confirmation,True,-54.0,-41.0,0.10743801652892562,True,False,13
HYG,E11,COVID crash,critical,Hybrid volatility + instability confirmation,True,-3.0,0.0,0.371900826446281,True,True,45
HYG,E12,Inflation selloff,high,Volatility percentile,True,2.0,2.0,0.1652892561983471,False,True,20
HYG,E12,Inflation selloff,high,CUSUM,False,,,0.0,False,False,0
HYG,E12,Inflation selloff,high,Instability score,False,,,0.0,False,False,0
HYG,E12,Inflation selloff,high,MMD-only confirmation,False,,,0.0,False,False,0
HYG,E12,Inflation selloff,high,Kappa-only confirmation,False,,,0.0,False,False,0
HYG,E12,Inflation selloff,high,Hybrid volatility + instability confirmation,False,,,0.0,False,False,0
HYG,E13,Bank stress,medium,Volatility percentile,False,,,0.0,False,False,0
HYG,E13,Bank stress,medium,CUSUM,False,,,0.0,False,False,0
HYG,E13,Bank stress,medium,Instability score,False,,,0.0,False,False,0
HYG,E13,Bank stress,medium,MMD-only confirmation,False,,,0.0,False,False,0
HYG,E13,Bank stress,medium,Kappa-only confirmation,False,,,0.0,False,False,0
HYG,E13,Bank stress,medium,Hybrid volatility + instability confirmation,False,,,0.0,False,False,0
TLT,E01,Dot-com selloff,high,Volatility percentile,False,,,0.0,False,False,0
TLT,E01,Dot-com selloff,high,CUSUM,False,,,0.0,False,False,0
TLT,E01,Dot-com selloff,high,Instability score,True,0.0,0.0,0.36065573770491804,False,True,22
TLT,E01,Dot-com selloff,high,MMD-only confirmation,True,6.0,6.0,0.19672131147540983,False,True,12
TLT,E01,Dot-com selloff,high,Kappa-only confirmation,True,0.0,0.0,0.18032786885245902,False,True,11
TLT,E01,Dot-com selloff,high,Hybrid volatility + instability confirmation,False,,,0.0,False,False,0
TLT,E02,September 11 reopening,critical,Volatility percentile,False,,,0.0,False,False,0
TLT,E02,September 11 reopening,critical,CUSUM,False,,,0.0,False,False,0
TLT,E02,September 11 reopening,critical,Instability score,True,0.0,0.0,0.36065573770491804,False,True,22
TLT,E02,September 11 reopening,critical,MMD-only confirmation,True,6.0,6.0,0.19672131147540983,False,True,12
TLT,E02,September 11 reopening,critical,Kappa-only confirmation,True,0.0,0.0,0.18032786885245902,False,True,11
TLT,E02,September 11 reopening,critical,Hybrid volatility + instability confirmation,False,,,0.0,False,False,0
TLT,E03,WorldCom selloff,critical,Volatility percentile,False,,,0.0,False,False,0
TLT,E03,WorldCom selloff,critical,CUSUM,False,,,0.0,False,False,0
TLT,E03,WorldCom selloff,critical,Instability score,True,0.0,0.0,0.36065573770491804,False,True,22
TLT,E03,WorldCom selloff,critical,MMD-only confirmation,True,6.0,6.0,0.19672131147540983,False,True,12
TLT,E03,WorldCom selloff,critical,Kappa-only confirmation,True,0.0,0.0,0.18032786885245902,False,True,11
TLT,E03,WorldCom selloff,critical,Hybrid volatility + instability confirmation,False,,,0.0,False,False,0
TLT,E04,Quant crisis,medium,Volatility percentile,False,,,0.0,False,False,0
TLT,E04,Quant crisis,medium,CUSUM,False,,,0.0,False,False,0
TLT,E04,Quant crisis,medium,Instability score,True,-38.0,-11.0,0.1322314049586777,True,False,16
TLT,E04,Quant crisis,medium,MMD-only confirmation,True,-45.0,-8.0,0.2231404958677686,True,False,27
TLT,E04,Quant crisis,medium,Kappa-only confirmation,False,,,0.0,False,False,0
TLT,E04,Quant crisis,medium,Hybrid volatility + instability confirmation,False,,,0.0,False,False,0
TLT,E05,Lehman crisis,critical,Volatility percentile,True,-2.0,0.0,0.4049586776859504,True,True,49
TLT,E05,Lehman crisis,critical,CUSUM,True,56.0,56.0,0.04132231404958678,False,True,5
TLT,E05,Lehman crisis,critical,Instability score,True,56.0,56.0,0.04132231404958678,False,True,5
TLT,E05,Lehman crisis,critical,MMD-only confirmation,True,56.0,56.0,0.04132231404958678,False,True,5
TLT,E05,Lehman crisis,critical,Kappa-only confirmation,True,-10.0,-9.0,0.04132231404958678,True,True,5
TLT,E05,Lehman crisis,critical,Hybrid volatility + instability confirmation,True,46.0,46.0,0.12396694214876033,False,True,15
TLT,E06,Flash crash,high,Volatility percentile,True,10.0,10.0,0.1652892561983471,False,True,20
TLT,E06,Flash crash,high,CUSUM,True,-60.0,-1.0,0.49586776859504134,True,False,60
TLT,E06,Flash crash,high,Instability score,False,,,0.0,False,False,0
TLT,E06,Flash crash,high,MMD-only confirmation,True,24.0,24.0,0.04132231404958678,False,True,5
TLT,E06,Flash crash,high,Kappa-only confirmation,True,-55.0,-47.0,0.0743801652892562,True,False,9
TLT,E06,Flash crash,high,Hybrid volatility + instability confirmation,False,,,0.0,False,False,0
TLT,E07,U.S. downgrade selloff,critical,Volatility percentile,True,-1.0,0.0,0.512396694214876,True,True,62
TLT,E07,U.S. downgrade selloff,critical,CUSUM,True,-60.0,-8.0,0.11570247933884298,True,True,14
TLT,E07,U.S. downgrade selloff,critical,Instability score,True,-42.0,-4.0,0.3884297520661157,True,True,47
TLT,E07,U.S. downgrade selloff,critical,MMD-only confirmation,True,-21.0,-3.0,0.2231404958677686,True,True,27
TLT,E07,U.S. downgrade selloff,critical,Kappa-only confirmation,True,-44.0,10.0,0.2892561983471074,True,True,35
TLT,E07,U.S. downgrade selloff,critical,Hybrid volatility + instability confirmation,True,-1.0,0.0,0.47107438016528924,True,True,57
TLT,E08,China devaluation selloff,medium,Volatility percentile,True,-60.0,-22.0,0.19008264462809918,True,False,23
TLT,E08,China devaluation selloff,medium,CUSUM,False,,,0.0,False,False,0
TLT,E08,China devaluation selloff,medium,Instability score,True,41.0,41.0,0.008264462809917356,False,True,1
TLT,E08,China devaluation selloff,medium,MMD-only confirmation,True,-28.0,-26.0,0.024793388429752067,True,False,3
TLT,E08,China devaluation selloff,medium,Kappa-only confirmation,True,39.0,39.0,0.1487603305785124,False,True,18
TLT,E08,China devaluation selloff,medium,Hybrid volatility + instability confirmation,False,,,0.0,False,False,0
TLT,E09,Volmageddon,medium,Volatility percentile,False,,,0.0,False,False,0
TLT,E09,Volmageddon,medium,CUSUM,True,5.0,5.0,0.256198347107438,False,True,31
TLT,E09,Volmageddon,medium,Instability score,False,,,0.0,False,False,0
TLT,E09,Volmageddon,medium,MMD-only confirmation,True,8.0,8.0,0.05785123966942149,False,True,7
TLT,E09,Volmageddon,medium,Kappa-only confirmation,True,-59.0,-54.0,0.049586776859504134,True,False,6
TLT,E09,Volmageddon,medium,Hybrid volatility + instability confirmation,False,,,0.0,False,False,0
TLT,E10,Q4 2018 selloff,high,Volatility percentile,False,,,0.0,False,False,0
TLT,E10,Q4 2018 selloff,high,CUSUM,True,-60.0,0.0,1.0,True,True,121
TLT,E10,Q4 2018 selloff,high,Instability score,True,-48.0,0.0,0.36363636363636365,True,True,44
TLT,E10,Q4 2018 selloff,high,MMD-only confirmation,True,-50.0,0.0,0.3884297520661157,True,True,47
TLT,E10,Q4 2018 selloff,high,Kappa-only confirmation,True,-7.0,0.0,0.14049586776859505,True,True,17
TLT,E10,Q4 2018 selloff,high,Hybrid volatility + instability confirmation,False,,,0.0,False,False,0
TLT,E11,COVID crash,critical,Volatility percentile,True,-4.0,0.0,0.30578512396694213,True,True,37
TLT,E11,COVID crash,critical,CUSUM,True,-5.0,-1.0,0.45454545454545453,True,True,55
TLT,E11,COVID crash,critical,Instability score,True,-43.0,3.0,0.5537190082644629,True,True,67
TLT,E11,COVID crash,critical,MMD-only confirmation,True,-41.0,2.0,0.5206611570247934,True,True,63
TLT,E11,COVID crash,critical,Kappa-only confirmation,True,-53.0,-35.0,0.15702479338842976,True,False,19
TLT,E11,COVID crash,critical,Hybrid volatility + instability confirmation,True,-4.0,0.0,0.2892561983471074,True,True,35
TLT,E12,Inflation selloff,high,Volatility percentile,True,-60.0,0.0,0.7520661157024794,True,True,91
TLT,E12,Inflation selloff,high,CUSUM,True,-60.0,0.0,1.0,True,True,121
TLT,E12,Inflation selloff,high,Instability score,False,,,0.0,False,False,0
TLT,E12,Inflation selloff,high,MMD-only confirmation,False,,,0.0,False,False,0
TLT,E12,Inflation selloff,high,Kappa-only confirmation,True,52.0,52.0,0.0743801652892562,False,True,9
TLT,E12,Inflation selloff,high,Hybrid volatility + instability confirmation,False,,,0.0,False,False,0
TLT,E13,Bank stress,medium,Volatility percentile,True,-60.0,1.0,0.6198347107438017,True,True,75
TLT,E13,Bank stress,medium,CUSUM,True,-60.0,0.0,1.0,True,True,121
TLT,E13,Bank stress,medium,Instability score,True,-60.0,-58.0,0.024793388429752067,True,False,3
TLT,E13,Bank stress,medium,MMD-only confirmation,False,,,0.0,False,False,0
TLT,E13,Bank stress,medium,Kappa-only confirmation,True,-60.0,12.0,0.2644628099173554,True,True,32
TLT,E13,Bank stress,medium,Hybrid volatility + instability confirmation,True,-60.0,-48.0,0.10743801652892562,True,False,13
