resample,delta_f1
"[(1860, 1800, 1920), (2550, 2490, 2610), (5031, 4971, 5091), (376, 316, 436), (5784, 5724, 5844), (376, 316, 436), (4501, 4441, 4561), (376, 316, 436), (4501, 4441, 4561), (4724, 4664, 4784), (4501, 4441, 4561), (22, 0, 82), (5597, 5537, 5657)]",-0.031104412713328977
"[(590, 530, 650), (376, 316, 436), (590, 530, 650), (2147, 2087, 2207), (4724, 4664, 4784), (5597, 5537, 5657), (2550, 2490, 2610), (2147, 2087, 2207), (2867, 2807, 2927), (5784, 5724, 5844), (5031, 4971, 5091), (5031, 4971, 5091), (4724, 4664, 4784)]",-0.12897593204341667
"[(5597, 5537, 5657), (4501, 4441, 4561), (4501, 4441, 4561), (4501, 4441, 4561), (376, 316, 436), (590, 530, 650), (376, 316, 436), (5031, 4971, 5091), (1860, 1800, 1920), (1860, 1800, 1920), (2550, 2490, 2610), (2147, 2087, 2207), (4724, 4664, 4784)]",-0.06885323265691357
"[(376, 316, 436), (2550, 2490, 2610), (5031, 4971, 5091), (2867, 2807, 2927), (590, 530, 650), (5031, 4971, 5091), (4501, 4441, 4561), (590, 530, 650), (2867, 2807, 2927), (2550, 2490, 2610), (2867, 2807, 2927), (5597, 5537, 5657), (376, 316, 436)]",-0.09934736303067607
"[(5597, 5537, 5657), (376, 316, 436), (2867, 2807, 2927), (1860, 1800, 1920), (5597, 5537, 5657), (5031, 4971, 5091), (4724, 4664, 4784), (376, 316, 436), (5031, 4971, 5091), (3884, 3824, 3944), (376, 316, 436), (3884, 3824, 3944), (376, 316, 436)]",-0.08788535816041357
"[(4724, 4664, 4784), (2147, 2087, 2207), (2550, 2490, 2610), (22, 0, 82), (376, 316, 436), (2147, 2087, 2207), (590, 530, 650), (1860, 1800, 1920), (1860, 1800, 1920), (3884, 3824, 3944), (3884, 3824, 3944), (5597, 5537, 5657), (590, 530, 650)]",-0.09285731350890744
"[(2550, 2490, 2610), (3884, 3824, 3944), (2550, 2490, 2610), (4501, 4441, 4561), (2867, 2807, 2927), (2867, 2807, 2927), (3884, 3824, 3944), (5784, 5724, 5844), (2867, 2807, 2927), (1860, 1800, 1920), (5597, 5537, 5657), (4724, 4664, 4784), (5784, 5724, 5844)]",-0.0994103234705423
"[(22, 0, 82), (5597, 5537, 5657), (2550, 2490, 2610), (2867, 2807, 2927), (1860, 1800, 1920), (2147, 2087, 2207), (4501, 4441, 4561), (376, 316, 436), (1860, 1800, 1920), (4501, 4441, 4561), (376, 316, 436), (376, 316, 436), (5597, 5537, 5657)]",-0.1647534483508509
"[(590, 530, 650), (2867, 2807, 2927), (2147, 2087, 2207), (2550, 2490, 2610), (2867, 2807, 2927), (5597, 5537, 5657), (376, 316, 436), (22, 0, 82), (22, 0, 82), (376, 316, 436), (4501, 4441, 4561), (376, 316, 436), (2550, 2490, 2610)]",-0.17331750089817094
"[(2147, 2087, 2207), (1860, 1800, 1920), (5597, 5537, 5657), (1860, 1800, 1920), (5597, 5537, 5657), (1860, 1800, 1920), (590, 530, 650), (376, 316, 436), (590, 530, 650), (4724, 4664, 4784), (3884, 3824, 3944), (22, 0, 82), (3884, 3824, 3944)]",-0.10355032229888866
"[(4724, 4664, 4784), (5597, 5537, 5657), (3884, 3824, 3944), (590, 530, 650), (5031, 4971, 5091), (2147, 2087, 2207), (22, 0, 82), (4724, 4664, 4784), (376, 316, 436), (2147, 2087, 2207), (5597, 5537, 5657), (5031, 4971, 5091), (4724, 4664, 4784)]",-0.0842820977698549
"[(3884, 3824, 3944), (5031, 4971, 5091), (1860, 1800, 1920), (5031, 4971, 5091), (5031, 4971, 5091), (2550, 2490, 2610), (5597, 5537, 5657), (22, 0, 82), (1860, 1800, 1920), (3884, 3824, 3944), (376, 316, 436), (2147, 2087, 2207), (2867, 2807, 2927)]",-0.13404383247457574
"[(2867, 2807, 2927), (3884, 3824, 3944), (376, 316, 436), (3884, 3824, 3944), (4724, 4664, 4784), (4724, 4664, 4784), (1860, 1800, 1920), (2550, 2490, 2610), (5597, 5537, 5657), (1860, 1800, 1920), (5031, 4971, 5091), (4501, 4441, 4561), (22, 0, 82)]",-0.08510142549066538
"[(22, 0, 82), (5784, 5724, 5844), (2550, 2490, 2610), (4501, 4441, 4561), (5784, 5724, 5844), (5597, 5537, 5657), (4501, 4441, 4561), (5784, 5724, 5844), (376, 316, 436), (22, 0, 82), (2550, 2490, 2610), (3884, 3824, 3944), (5031, 4971, 5091)]",-0.029984312543232833
"[(2550, 2490, 2610), (2867, 2807, 2927), (22, 0, 82), (5031, 4971, 5091), (5597, 5537, 5657), (1860, 1800, 1920), (3884, 3824, 3944), (4501, 4441, 4561), (376, 316, 436), (5784, 5724, 5844), (376, 316, 436), (2550, 2490, 2610), (22, 0, 82)]",-0.0892802646091582
"[(3884, 3824, 3944), (5784, 5724, 5844), (4501, 4441, 4561), (1860, 1800, 1920), (1860, 1800, 1920), (2867, 2807, 2927), (2147, 2087, 2207), (2147, 2087, 2207), (5597, 5537, 5657), (376, 316, 436), (2867, 2807, 2927), (22, 0, 82), (3884, 3824, 3944)]",-0.1570391577539042
"[(2867, 2807, 2927), (376, 316, 436), (2147, 2087, 2207), (590, 530, 650), (4724, 4664, 4784), (3884, 3824, 3944), (5597, 5537, 5657), (590, 530, 650), (5031, 4971, 5091), (1860, 1800, 1920), (3884, 3824, 3944), (5031, 4971, 5091), (2147, 2087, 2207)]",-0.13115620575743273
"[(4501, 4441, 4561), (4501, 4441, 4561), (4501, 4441, 4561), (5031, 4971, 5091), (22, 0, 82), (1860, 1800, 1920), (2550, 2490, 2610), (376, 316, 436), (2867, 2807, 2927), (1860, 1800, 1920), (5597, 5537, 5657), (4501, 4441, 4561), (5597, 5537, 5657)]",-0.10211086557464172
"[(5784, 5724, 5844), (5031, 4971, 5091), (22, 0, 82), (376, 316, 436), (22, 0, 82), (5031, 4971, 5091), (2867, 2807, 2927), (2550, 2490, 2610), (5597, 5537, 5657), (5784, 5724, 5844), (2147, 2087, 2207), (2550, 2490, 2610), (5784, 5724, 5844)]",-0.1454852238218172
"[(3884, 3824, 3944), (2147, 2087, 2207), (5031, 4971, 5091), (5031, 4971, 5091), (1860, 1800, 1920), (2550, 2490, 2610), (2147, 2087, 2207), (1860, 1800, 1920), (590, 530, 650), (5784, 5724, 5844), (22, 0, 82), (1860, 1800, 1920), (2550, 2490, 2610)]",-0.032076767847684484
"[(4724, 4664, 4784), (5784, 5724, 5844), (1860, 1800, 1920), (2867, 2807, 2927), (5597, 5537, 5657), (5784, 5724, 5844), (5031, 4971, 5091), (1860, 1800, 1920), (376, 316, 436), (5784, 5724, 5844), (4501, 4441, 4561), (2147, 2087, 2207), (5784, 5724, 5844)]",-0.12618216139688535
"[(22, 0, 82), (2867, 2807, 2927), (376, 316, 436), (2147, 2087, 2207), (5784, 5724, 5844), (5031, 4971, 5091), (2147, 2087, 2207), (5597, 5537, 5657), (2867, 2807, 2927), (5597, 5537, 5657), (2867, 2807, 2927), (22, 0, 82), (1860, 1800, 1920)]",-0.15374303433426026
"[(5597, 5537, 5657), (1860, 1800, 1920), (590, 530, 650), (5784, 5724, 5844), (4501, 4441, 4561), (1860, 1800, 1920), (4724, 4664, 4784), (1860, 1800, 1920), (1860, 1800, 1920), (376, 316, 436), (5784, 5724, 5844), (590, 530, 650), (3884, 3824, 3944)]",-0.04682338538742101
"[(22, 0, 82), (2867, 2807, 2927), (2867, 2807, 2927), (5784, 5724, 5844), (2147, 2087, 2207), (4724, 4664, 4784), (2550, 2490, 2610), (376, 316, 436), (2867, 2807, 2927), (4724, 4664, 4784), (2147, 2087, 2207), (2147, 2087, 2207), (3884, 3824, 3944)]",-0.09896503299847295
"[(3884, 3824, 3944), (376, 316, 436), (5031, 4971, 5091), (376, 316, 436), (2550, 2490, 2610), (376, 316, 436), (4501, 4441, 4561), (3884, 3824, 3944), (5597, 5537, 5657), (3884, 3824, 3944), (4724, 4664, 4784), (22, 0, 82), (590, 530, 650)]",-0.03570745964370181
"[(3884, 3824, 3944), (5031, 4971, 5091), (22, 0, 82), (1860, 1800, 1920), (4724, 4664, 4784), (5784, 5724, 5844), (2147, 2087, 2207), (2550, 2490, 2610), (2867, 2807, 2927), (22, 0, 82), (1860, 1800, 1920), (5597, 5537, 5657), (376, 316, 436)]",-0.11896157683472935
"[(4724, 4664, 4784), (590, 530, 650), (4501, 4441, 4561), (22, 0, 82), (376, 316, 436), (2550, 2490, 2610), (2867, 2807, 2927), (590, 530, 650), (1860, 1800, 1920), (2867, 2807, 2927), (2147, 2087, 2207), (22, 0, 82), (590, 530, 650)]",-0.10876291122808973
"[(376, 316, 436), (3884, 3824, 3944), (5784, 5724, 5844), (590, 530, 650), (22, 0, 82), (2147, 2087, 2207), (376, 316, 436), (4501, 4441, 4561), (5784, 5724, 5844), (2147, 2087, 2207), (5784, 5724, 5844), (4501, 4441, 4561), (4724, 4664, 4784)]",-0.049165550035122574
"[(5031, 4971, 5091), (4501, 4441, 4561), (5031, 4971, 5091), (590, 530, 650), (5784, 5724, 5844), (376, 316, 436), (590, 530, 650), (1860, 1800, 1920), (1860, 1800, 1920), (590, 530, 650), (2867, 2807, 2927), (2147, 2087, 2207), (590, 530, 650)]",-0.09396041056460222
"[(2147, 2087, 2207), (3884, 3824, 3944), (590, 530, 650), (2147, 2087, 2207), (590, 530, 650), (5031, 4971, 5091), (2867, 2807, 2927), (2550, 2490, 2610), (5031, 4971, 5091), (5784, 5724, 5844), (2550, 2490, 2610), (1860, 1800, 1920), (5031, 4971, 5091)]",-0.08521559363075154
"[(3884, 3824, 3944), (22, 0, 82), (5597, 5537, 5657), (22, 0, 82), (4501, 4441, 4561), (2147, 2087, 2207), (3884, 3824, 3944), (2147, 2087, 2207), (376, 316, 436), (4501, 4441, 4561), (376, 316, 436), (2867, 2807, 2927), (22, 0, 82)]",-0.17921568627450984
"[(2550, 2490, 2610), (1860, 1800, 1920), (2867, 2807, 2927), (22, 0, 82), (2147, 2087, 2207), (5597, 5537, 5657), (2550, 2490, 2610), (5031, 4971, 5091), (4724, 4664, 4784), (4501, 4441, 4561), (5784, 5724, 5844), (4724, 4664, 4784), (2147, 2087, 2207)]",-0.1309141653781913
"[(2147, 2087, 2207), (4724, 4664, 4784), (2147, 2087, 2207), (4724, 4664, 4784), (2147, 2087, 2207), (2550, 2490, 2610), (1860, 1800, 1920), (22, 0, 82), (376, 316, 436), (2867, 2807, 2927), (4724, 4664, 4784), (4501, 4441, 4561), (3884, 3824, 3944)]",-0.09496173418598536
"[(5784, 5724, 5844), (2550, 2490, 2610), (5597, 5537, 5657), (5597, 5537, 5657), (5031, 4971, 5091), (4724, 4664, 4784), (5784, 5724, 5844), (22, 0, 82), (2550, 2490, 2610), (2867, 2807, 2927), (4501, 4441, 4561), (3884, 3824, 3944), (2147, 2087, 2207)]",-0.12701391553426464
"[(590, 530, 650), (5597, 5537, 5657), (5597, 5537, 5657), (5784, 5724, 5844), (4501, 4441, 4561), (3884, 3824, 3944), (5784, 5724, 5844), (4724, 4664, 4784), (4724, 4664, 4784), (1860, 1800, 1920), (22, 0, 82), (2867, 2807, 2927), (590, 530, 650)]",-0.12393186216343208
"[(376, 316, 436), (590, 530, 650), (376, 316, 436), (5031, 4971, 5091), (2147, 2087, 2207), (5784, 5724, 5844), (5031, 4971, 5091), (2147, 2087, 2207), (22, 0, 82), (2147, 2087, 2207), (22, 0, 82), (590, 530, 650), (5784, 5724, 5844)]",-0.032076142825723575
"[(5031, 4971, 5091), (4501, 4441, 4561), (22, 0, 82), (2867, 2807, 2927), (3884, 3824, 3944), (22, 0, 82), (4724, 4664, 4784), (590, 530, 650), (376, 316, 436), (22, 0, 82), (3884, 3824, 3944), (22, 0, 82), (3884, 3824, 3944)]",-0.05314431328202687
"[(376, 316, 436), (2550, 2490, 2610), (5597, 5537, 5657), (3884, 3824, 3944), (5031, 4971, 5091), (2147, 2087, 2207), (4724, 4664, 4784), (2550, 2490, 2610), (2867, 2807, 2927), (22, 0, 82), (2147, 2087, 2207), (4501, 4441, 4561), (5784, 5724, 5844)]",-0.11896157683472935
"[(5597, 5537, 5657), (2867, 2807, 2927), (376, 316, 436), (5597, 5537, 5657), (2867, 2807, 2927), (5784, 5724, 5844), (5031, 4971, 5091), (2550, 2490, 2610), (4501, 4441, 4561), (2147, 2087, 2207), (2147, 2087, 2207), (2867, 2807, 2927), (2147, 2087, 2207)]",-0.13037972335621553
"[(4501, 4441, 4561), (2550, 2490, 2610), (22, 0, 82), (4501, 4441, 4561), (3884, 3824, 3944), (2867, 2807, 2927), (4724, 4664, 4784), (22, 0, 82), (2867, 2807, 2927), (5031, 4971, 5091), (4724, 4664, 4784), (590, 530, 650), (5597, 5537, 5657)]",-0.10093653688410353
"[(2147, 2087, 2207), (1860, 1800, 1920), (2147, 2087, 2207), (5031, 4971, 5091), (2550, 2490, 2610), (4501, 4441, 4561), (5784, 5724, 5844), (5597, 5537, 5657), (2147, 2087, 2207), (2147, 2087, 2207), (2867, 2807, 2927), (5597, 5537, 5657), (5597, 5537, 5657)]",-0.13461891922426425
"[(5031, 4971, 5091), (1860, 1800, 1920), (2867, 2807, 2927), (5031, 4971, 5091), (3884, 3824, 3944), (2867, 2807, 2927), (22, 0, 82), (3884, 3824, 3944), (1860, 1800, 1920), (2147, 2087, 2207), (3884, 3824, 3944), (590, 530, 650), (4501, 4441, 4561)]",-0.10695592438324103
"[(376, 316, 436), (376, 316, 436), (1860, 1800, 1920), (376, 316, 436), (5031, 4971, 5091), (3884, 3824, 3944), (1860, 1800, 1920), (4724, 4664, 4784), (2867, 2807, 2927), (4501, 4441, 4561), (5784, 5724, 5844), (3884, 3824, 3944), (5031, 4971, 5091)]",-0.031768675478933
"[(590, 530, 650), (2147, 2087, 2207), (3884, 3824, 3944), (5784, 5724, 5844), (5597, 5537, 5657), (376, 316, 436), (4724, 4664, 4784), (22, 0, 82), (2867, 2807, 2927), (590, 530, 650), (2867, 2807, 2927), (4501, 4441, 4561), (2550, 2490, 2610)]",-0.14037158634771113
"[(590, 530, 650), (4724, 4664, 4784), (590, 530, 650), (2147, 2087, 2207), (590, 530, 650), (376, 316, 436), (4724, 4664, 4784), (2147, 2087, 2207), (4724, 4664, 4784), (376, 316, 436), (2867, 2807, 2927), (3884, 3824, 3944), (3884, 3824, 3944)]",-0.10830548720959518
"[(590, 530, 650), (5031, 4971, 5091), (3884, 3824, 3944), (2147, 2087, 2207), (22, 0, 82), (5597, 5537, 5657), (5031, 4971, 5091), (2147, 2087, 2207), (2147, 2087, 2207), (590, 530, 650), (5597, 5537, 5657), (2867, 2807, 2927), (5784, 5724, 5844)]",-0.16134069664700712
"[(5031, 4971, 5091), (2867, 2807, 2927), (4501, 4441, 4561), (2867, 2807, 2927), (4724, 4664, 4784), (4501, 4441, 4561), (4501, 4441, 4561), (4501, 4441, 4561), (376, 316, 436), (22, 0, 82), (590, 530, 650), (5597, 5537, 5657), (2550, 2490, 2610)]",-0.10186431364429124
"[(22, 0, 82), (376, 316, 436), (5784, 5724, 5844), (22, 0, 82), (4501, 4441, 4561), (22, 0, 82), (2550, 2490, 2610), (2867, 2807, 2927), (376, 316, 436), (2147, 2087, 2207), (590, 530, 650), (5597, 5537, 5657), (22, 0, 82)]",-0.16394173721221
"[(22, 0, 82), (590, 530, 650), (4724, 4664, 4784), (2147, 2087, 2207), (5784, 5724, 5844), (1860, 1800, 1920), (2550, 2490, 2610), (4501, 4441, 4561), (5031, 4971, 5091), (4724, 4664, 4784), (376, 316, 436), (5031, 4971, 5091), (3884, 3824, 3944)]",-0.0315915102438572
"[(3884, 3824, 3944), (590, 530, 650), (2550, 2490, 2610), (2867, 2807, 2927), (22, 0, 82), (22, 0, 82), (3884, 3824, 3944), (1860, 1800, 1920), (5031, 4971, 5091), (1860, 1800, 1920), (376, 316, 436), (5031, 4971, 5091), (4724, 4664, 4784)]",-0.04701399230701847
"[(376, 316, 436), (5784, 5724, 5844), (590, 530, 650), (4501, 4441, 4561), (2550, 2490, 2610), (5784, 5724, 5844), (2550, 2490, 2610), (5597, 5537, 5657), (5784, 5724, 5844), (22, 0, 82), (4724, 4664, 4784), (5784, 5724, 5844), (2867, 2807, 2927)]",-0.1179610413398211
"[(2867, 2807, 2927), (22, 0, 82), (590, 530, 650), (1860, 1800, 1920), (4724, 4664, 4784), (2550, 2490, 2610), (5031, 4971, 5091), (5031, 4971, 5091), (5597, 5537, 5657), (4501, 4441, 4561), (2147, 2087, 2207), (376, 316, 436), (590, 530, 650)]",-0.13199697208751948
"[(3884, 3824, 3944), (5597, 5537, 5657), (3884, 3824, 3944), (22, 0, 82), (4724, 4664, 4784), (2147, 2087, 2207), (5784, 5724, 5844), (5784, 5724, 5844), (5031, 4971, 5091), (2867, 2807, 2927), (590, 530, 650), (5031, 4971, 5091), (2867, 2807, 2927)]",-0.14888826063757776
"[(1860, 1800, 1920), (4501, 4441, 4561), (2550, 2490, 2610), (4724, 4664, 4784), (5784, 5724, 5844), (5784, 5724, 5844), (3884, 3824, 3944), (2550, 2490, 2610), (2550, 2490, 2610), (4724, 4664, 4784), (22, 0, 82), (22, 0, 82), (3884, 3824, 3944)]",0.010021786492374715
"[(2550, 2490, 2610), (590, 530, 650), (1860, 1800, 1920), (590, 530, 650), (5784, 5724, 5844), (376, 316, 436), (5031, 4971, 5091), (2867, 2807, 2927), (2867, 2807, 2927), (376, 316, 436), (22, 0, 82), (4724, 4664, 4784), (590, 530, 650)]",-0.05161305736288416
"[(5784, 5724, 5844), (22, 0, 82), (1860, 1800, 1920), (22, 0, 82), (5031, 4971, 5091), (1860, 1800, 1920), (4501, 4441, 4561), (2550, 2490, 2610), (3884, 3824, 3944), (5031, 4971, 5091), (4501, 4441, 4561), (2550, 2490, 2610), (4724, 4664, 4784)]",0.025760079027127458
"[(376, 316, 436), (5784, 5724, 5844), (3884, 3824, 3944), (2147, 2087, 2207), (590, 530, 650), (590, 530, 650), (590, 530, 650), (2867, 2807, 2927), (590, 530, 650), (5597, 5537, 5657), (376, 316, 436), (5784, 5724, 5844), (5784, 5724, 5844)]",-0.1695684860238719
"[(5784, 5724, 5844), (2867, 2807, 2927), (1860, 1800, 1920), (4724, 4664, 4784), (1860, 1800, 1920), (4501, 4441, 4561), (5031, 4971, 5091), (590, 530, 650), (3884, 3824, 3944), (5784, 5724, 5844), (2147, 2087, 2207), (2550, 2490, 2610), (590, 530, 650)]",-0.07757183891300076
"[(5031, 4971, 5091), (5597, 5537, 5657), (1860, 1800, 1920), (376, 316, 436), (376, 316, 436), (5031, 4971, 5091), (5597, 5537, 5657), (590, 530, 650), (5597, 5537, 5657), (5597, 5537, 5657), (22, 0, 82), (376, 316, 436), (4724, 4664, 4784)]",-0.044270152505446636
"[(2867, 2807, 2927), (4724, 4664, 4784), (376, 316, 436), (22, 0, 82), (2867, 2807, 2927), (376, 316, 436), (5031, 4971, 5091), (2147, 2087, 2207), (5597, 5537, 5657), (5031, 4971, 5091), (4724, 4664, 4784), (3884, 3824, 3944), (4724, 4664, 4784)]",-0.14233939124564843
"[(376, 316, 436), (5784, 5724, 5844), (2550, 2490, 2610), (2550, 2490, 2610), (2867, 2807, 2927), (2147, 2087, 2207), (3884, 3824, 3944), (2550, 2490, 2610), (2550, 2490, 2610), (5597, 5537, 5657), (5597, 5537, 5657), (2550, 2490, 2610), (376, 316, 436)]",-0.1522638004390863
"[(590, 530, 650), (4501, 4441, 4561), (4724, 4664, 4784), (2550, 2490, 2610), (376, 316, 436), (4501, 4441, 4561), (590, 530, 650), (1860, 1800, 1920), (1860, 1800, 1920), (5031, 4971, 5091), (5597, 5537, 5657), (2147, 2087, 2207), (2147, 2087, 2207)]",-0.06885323265691357
"[(5597, 5537, 5657), (5031, 4971, 5091), (2147, 2087, 2207), (5031, 4971, 5091), (4724, 4664, 4784), (3884, 3824, 3944), (590, 530, 650), (376, 316, 436), (2147, 2087, 2207), (22, 0, 82), (1860, 1800, 1920), (1860, 1800, 1920), (376, 316, 436)]",-0.0836591833971761
"[(5784, 5724, 5844), (2867, 2807, 2927), (2550, 2490, 2610), (1860, 1800, 1920), (5031, 4971, 5091), (590, 530, 650), (376, 316, 436), (2867, 2807, 2927), (3884, 3824, 3944), (4724, 4664, 4784), (376, 316, 436), (2867, 2807, 2927), (1860, 1800, 1920)]",-0.03517697026899477
"[(1860, 1800, 1920), (1860, 1800, 1920), (590, 530, 650), (4501, 4441, 4561), (3884, 3824, 3944), (22, 0, 82), (2867, 2807, 2927), (376, 316, 436), (3884, 3824, 3944), (590, 530, 650), (2867, 2807, 2927), (2147, 2087, 2207), (22, 0, 82)]",-0.12168533213855251
"[(376, 316, 436), (3884, 3824, 3944), (5597, 5537, 5657), (3884, 3824, 3944), (5597, 5537, 5657), (1860, 1800, 1920), (2550, 2490, 2610), (2550, 2490, 2610), (590, 530, 650), (2550, 2490, 2610), (3884, 3824, 3944), (2147, 2087, 2207), (2147, 2087, 2207)]",-0.08952512216514225
"[(22, 0, 82), (5784, 5724, 5844), (376, 316, 436), (376, 316, 436), (2147, 2087, 2207), (4501, 4441, 4561), (376, 316, 436), (3884, 3824, 3944), (2867, 2807, 2927), (1860, 1800, 1920), (2147, 2087, 2207), (2867, 2807, 2927), (5784, 5724, 5844)]",-0.11312127959123246
"[(5784, 5724, 5844), (2550, 2490, 2610), (3884, 3824, 3944), (376, 316, 436), (5597, 5537, 5657), (376, 316, 436), (2147, 2087, 2207), (3884, 3824, 3944), (376, 316, 436), (5784, 5724, 5844), (4501, 4441, 4561), (5031, 4971, 5091), (5597, 5537, 5657)]",-0.06024244692995548
"[(4724, 4664, 4784), (2550, 2490, 2610), (2867, 2807, 2927), (2147, 2087, 2207), (2550, 2490, 2610), (3884, 3824, 3944), (5031, 4971, 5091), (590, 530, 650), (5597, 5537, 5657), (2867, 2807, 2927), (5784, 5724, 5844), (5784, 5724, 5844), (1860, 1800, 1920)]",-0.12326001709689569
"[(590, 530, 650), (376, 316, 436), (4724, 4664, 4784), (2550, 2490, 2610), (376, 316, 436), (1860, 1800, 1920), (5597, 5537, 5657), (4724, 4664, 4784), (3884, 3824, 3944), (2147, 2087, 2207), (2867, 2807, 2927), (590, 530, 650), (376, 316, 436)]",-0.13987730061349699
"[(5784, 5724, 5844), (376, 316, 436), (4724, 4664, 4784), (590, 530, 650), (2867, 2807, 2927), (2550, 2490, 2610), (3884, 3824, 3944), (2550, 2490, 2610), (5784, 5724, 5844), (5031, 4971, 5091), (4724, 4664, 4784), (22, 0, 82), (376, 316, 436)]",-0.04701399230701847
"[(5784, 5724, 5844), (2550, 2490, 2610), (1860, 1800, 1920), (22, 0, 82), (2550, 2490, 2610), (2867, 2807, 2927), (2147, 2087, 2207), (590, 530, 650), (3884, 3824, 3944), (3884, 3824, 3944), (1860, 1800, 1920), (4501, 4441, 4561), (4501, 4441, 4561)]",-0.1127627041706154
"[(22, 0, 82), (22, 0, 82), (4724, 4664, 4784), (376, 316, 436), (2147, 2087, 2207), (5031, 4971, 5091), (4724, 4664, 4784), (22, 0, 82), (5784, 5724, 5844), (376, 316, 436), (590, 530, 650), (376, 316, 436), (2550, 2490, 2610)]",-0.02714472200194118
"[(22, 0, 82), (5031, 4971, 5091), (22, 0, 82), (2550, 2490, 2610), (5784, 5724, 5844), (4501, 4441, 4561), (1860, 1800, 1920), (4724, 4664, 4784), (5031, 4971, 5091), (4724, 4664, 4784), (4724, 4664, 4784), (3884, 3824, 3944), (1860, 1800, 1920)]",0.025760079027127458
"[(2550, 2490, 2610), (2550, 2490, 2610), (2867, 2807, 2927), (3884, 3824, 3944), (376, 316, 436), (590, 530, 650), (22, 0, 82), (376, 316, 436), (590, 530, 650), (22, 0, 82), (1860, 1800, 1920), (5784, 5724, 5844), (2867, 2807, 2927)]",-0.07005316337893402
"[(2147, 2087, 2207), (2147, 2087, 2207), (5031, 4971, 5091), (2550, 2490, 2610), (590, 530, 650), (2867, 2807, 2927), (5597, 5537, 5657), (2147, 2087, 2207), (22, 0, 82), (5784, 5724, 5844), (5031, 4971, 5091), (4501, 4441, 4561), (1860, 1800, 1920)]",-0.14463342083569183
"[(5031, 4971, 5091), (2147, 2087, 2207), (3884, 3824, 3944), (376, 316, 436), (5597, 5537, 5657), (376, 316, 436), (1860, 1800, 1920), (5784, 5724, 5844), (2147, 2087, 2207), (4724, 4664, 4784), (22, 0, 82), (590, 530, 650), (3884, 3824, 3944)]",-0.08218383599702675
"[(2867, 2807, 2927), (2147, 2087, 2207), (2867, 2807, 2927), (2147, 2087, 2207), (3884, 3824, 3944), (376, 316, 436), (5784, 5724, 5844), (376, 316, 436), (22, 0, 82), (3884, 3824, 3944), (376, 316, 436), (4724, 4664, 4784), (5031, 4971, 5091)]",-0.08795461898188228
"[(590, 530, 650), (590, 530, 650), (590, 530, 650), (3884, 3824, 3944), (5597, 5537, 5657), (3884, 3824, 3944), (376, 316, 436), (5597, 5537, 5657), (590, 530, 650), (5597, 5537, 5657), (2147, 2087, 2207), (2550, 2490, 2610), (4501, 4441, 4561)]",-0.08952512216514225
"[(2550, 2490, 2610), (3884, 3824, 3944), (5031, 4971, 5091), (3884, 3824, 3944), (2147, 2087, 2207), (1860, 1800, 1920), (4501, 4441, 4561), (3884, 3824, 3944), (5784, 5724, 5844), (376, 316, 436), (2147, 2087, 2207), (2147, 2087, 2207), (2147, 2087, 2207)]",-0.0072272050479143535
"[(590, 530, 650), (5597, 5537, 5657), (4501, 4441, 4561), (4724, 4664, 4784), (4501, 4441, 4561), (3884, 3824, 3944), (5784, 5724, 5844), (376, 316, 436), (376, 316, 436), (2867, 2807, 2927), (3884, 3824, 3944), (5031, 4971, 5091), (5031, 4971, 5091)]",-0.09079754601227
